"TC Collection","Size Group","Vector Name","Classifier","AVG Accuracy","AVG # missing URLs","Vector Path"
"tc11",5000,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,869601351477637","234,666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",5000,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,884798950053721","234,666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",500,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,808665488089572","26,1666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",500,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,882980213503774","26,1666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",500,"rdf2vec-sg-oa-512-autoencoded","KNN","0,859769950817071","26,1666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",500,"rdf2vec-sg-oa-512-autoencoded","SVM","0,870123070646631","26,1666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",500,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,870123070646631","26,1666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11",500,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,887662337662338","26,1666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",50,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,679573918814425","1,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",50,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,719354041215856","1,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",50,"rdf2vec-sg-oa-512-autoencoded","KNN","0,69241585155351",2,"embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",50,"rdf2vec-sg-oa-512-autoencoded","SVM","0,728769574892993","1,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",50,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,649879534241348","1,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",50,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,66445617009963","1,33333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",5000,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,630042735194093","67,8333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",5000,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,749302195480828","67,8333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc11_hard",5000,"rdf2vec-sg-oa-512-autoencoded","KNN","0,701196037746014","101,75","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
