TC Collection,Size Group,Vector Name,Classifier,AVG Accuracy,AVG # missing URLs,Vector Path
tc04,50,non-rdf2vec-RotatE-128-autoencoded,Naive_Bayes,0.7449853801169591,5.0,embeddings/non-rdf2vec-RotatE-128-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L1-128-autoencoded,Naive_Bayes,0.6598538011695907,5.0,embeddings/non-rdf2vec-TransE-L1-128-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L2-128-autoencoded,Naive_Bayes,0.8507309941520468,5.0,embeddings/non-rdf2vec-TransE-L2-128-autoencoded.txt
tc04,50,non-rdf2vec-TransR-128-autoencoded,Naive_Bayes,0.7889619883040936,5.0,embeddings/non-rdf2vec-TransR-128-autoencoded.txt
tc04,50,rdf2vec-cbow-256-autoencoded,Naive_Bayes,0.5221052631578947,5.0,embeddings/rdf2vec-cbow-256-autoencoded.txt
tc04,50,rdf2vec-cbow-oa-256-autoencoded,Naive_Bayes,0.662953216374269,5.0,embeddings/rdf2vec-cbow-oa-256-autoencoded.txt
tc04,50,rdf2vec-sg-256-autoencoded,Naive_Bayes,0.7207212885154062,10.0,embeddings/rdf2vec-sg-256-autoencoded.txt
tc04,50,rdf2vec-sg-oa-256-autoencoded,Naive_Bayes,0.8359795321637427,5.0,embeddings/rdf2vec-sg-oa-256-autoencoded.txt
tc04,50,non-rdf2vec-ComplEx-256-autoencoded,Naive_Bayes,0.799312865497076,5.0,embeddings/non-rdf2vec-ComplEx-256-autoencoded.txt
tc04,50,non-rdf2vec-DistMult-256-autoencoded,Naive_Bayes,0.736374269005848,5.0,embeddings/non-rdf2vec-DistMult-256-autoencoded.txt
tc04,50,non-rdf2vec-RESCAL-256-autoencoded,Naive_Bayes,0.7261549707602339,5.0,embeddings/non-rdf2vec-RESCAL-256-autoencoded.txt
tc04,50,non-rdf2vec-RotatE-256-autoencoded,Naive_Bayes,0.6803216374269005,5.0,embeddings/non-rdf2vec-RotatE-256-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L1-256-autoencoded,Naive_Bayes,0.6964327485380117,5.0,embeddings/non-rdf2vec-TransE-L1-256-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L2-256-autoencoded,Naive_Bayes,0.7278508771929826,5.0,embeddings/non-rdf2vec-TransE-L2-256-autoencoded.txt
tc04,50,non-rdf2vec-TransR-256-autoencoded,Naive_Bayes,0.7686549707602339,5.0,embeddings/non-rdf2vec-TransR-256-autoencoded.txt
tc04,50,rdf2vec-cbow-512-autoencoded,Naive_Bayes,0.6229385964912282,5.0,embeddings/rdf2vec-cbow-512-autoencoded.txt
tc04,50,rdf2vec-cbow-oa-512-autoencoded,Naive_Bayes,0.6308479532163742,5.0,embeddings/rdf2vec-cbow-oa-512-autoencoded.txt
tc04,50,rdf2vec-sg-512-autoencoded,Naive_Bayes,0.7091713352007469,10.0,embeddings/rdf2vec-sg-512-autoencoded.txt
tc04,50,rdf2vec-sg-oa-512-autoencoded,Naive_Bayes,0.7715058479532163,5.0,embeddings/rdf2vec-sg-oa-512-autoencoded.txt
tc04,50,non-rdf2vec-ComplEx-512-autoencoded,Naive_Bayes,0.7949561403508772,5.0,embeddings/non-rdf2vec-ComplEx-512-autoencoded.txt
tc04,50,non-rdf2vec-DistMult-512-autoencoded,Naive_Bayes,0.8521198830409356,5.0,embeddings/non-rdf2vec-DistMult-512-autoencoded.txt
tc04,50,non-rdf2vec-RESCAL-512-autoencoded,Naive_Bayes,0.7979824561403509,5.0,embeddings/non-rdf2vec-RESCAL-512-autoencoded.txt
tc04,50,non-rdf2vec-RotatE-512-autoencoded,Naive_Bayes,0.755233918128655,5.0,embeddings/non-rdf2vec-RotatE-512-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L1-512-autoencoded,Naive_Bayes,0.7276023391812865,5.0,embeddings/non-rdf2vec-TransE-L1-512-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L2-512-autoencoded,Naive_Bayes,0.8349561403508771,5.0,embeddings/non-rdf2vec-TransE-L2-512-autoencoded.txt
tc04,50,non-rdf2vec-TransR-512-autoencoded,Naive_Bayes,0.8900877192982456,5.0,embeddings/non-rdf2vec-TransR-512-autoencoded.txt
tc04,50,rdf2vec-cbow-200-original,KNN,0.52,0.0,embeddings/rdf2vec-cbow-200-original.txt
tc04,50,rdf2vec-cbow-oa-200-original,KNN,0.8319444444444445,5.0,embeddings/rdf2vec-cbow-oa-200-original.txt
tc04,50,rdf2vec-sg-200-original,KNN,0.9024561403508772,5.0,embeddings/rdf2vec-sg-200-original.txt
tc04,50,rdf2vec-sg-oa-200-original,KNN,0.834809941520468,5.0,embeddings/rdf2vec-sg-oa-200-original.txt
tc04,50,non-rdf2vec-ComplEx-200-original,KNN,0.86,0.0,embeddings/non-rdf2vec-ComplEx-200-original.txt
tc04,50,non-rdf2vec-DistMult-200-original,KNN,0.8099999999999999,0.0,embeddings/non-rdf2vec-DistMult-200-original.txt
tc04,50,non-rdf2vec-RESCAL-200-original,KNN,0.9600000000000002,0.0,embeddings/non-rdf2vec-RESCAL-200-original.txt
tc04,50,non-rdf2vec-RotatE-200-original,KNN,0.6900000000000001,0.0,embeddings/non-rdf2vec-RotatE-200-original.txt
tc04,50,non-rdf2vec-TransE-L1-200-original,KNN,0.77,0.0,embeddings/non-rdf2vec-TransE-L1-200-original.txt
tc04,50,non-rdf2vec-TransE-L2-200-original,KNN,0.8800000000000001,0.0,embeddings/non-rdf2vec-TransE-L2-200-original.txt
tc04,50,non-rdf2vec-TransR-200-original,KNN,0.76,0.0,embeddings/non-rdf2vec-TransR-200-original.txt
tc04,50,rdf2vec-cbow-200-avgbin,KNN,0.6599999999999999,0.0,embeddings/rdf2vec-cbow-200-avgbin.txt
tc04,50,rdf2vec-cbow-oa-200-avgbin,KNN,0.7765058479532164,5.0,embeddings/rdf2vec-cbow-oa-200-avgbin.txt
tc04,50,rdf2vec-sg-200-avgbin,KNN,0.8814035087719299,5.0,embeddings/rdf2vec-sg-200-avgbin.txt
tc04,50,rdf2vec-sg-oa-200-avgbin,KNN,0.8228947368421053,5.0,embeddings/rdf2vec-sg-oa-200-avgbin.txt
tc04,50,non-rdf2vec-ComplEx-200-avgbin,KNN,0.77,0.0,embeddings/non-rdf2vec-ComplEx-200-avgbin.txt
tc04,50,non-rdf2vec-DistMult-200-avgbin,KNN,0.62,0.0,embeddings/non-rdf2vec-DistMult-200-avgbin.txt
tc04,50,non-rdf2vec-RESCAL-200-avgbin,KNN,0.8800000000000001,0.0,embeddings/non-rdf2vec-RESCAL-200-avgbin.txt
tc04,50,non-rdf2vec-RotatE-200-avgbin,KNN,0.67,0.0,embeddings/non-rdf2vec-RotatE-200-avgbin.txt
tc04,50,non-rdf2vec-TransE-L1-200-avgbin,KNN,0.75,0.0,embeddings/non-rdf2vec-TransE-L1-200-avgbin.txt
tc04,50,non-rdf2vec-TransE-L2-200-avgbin,KNN,0.85,0.0,embeddings/non-rdf2vec-TransE-L2-200-avgbin.txt
tc04,50,non-rdf2vec-TransR-200-avgbin,KNN,0.7200000000000001,0.0,embeddings/non-rdf2vec-TransR-200-avgbin.txt
tc04,50,rdf2vec-cbow-128-autoencoded,KNN,0.6062426900584795,5.0,embeddings/rdf2vec-cbow-128-autoencoded.txt
tc04,50,rdf2vec-cbow-oa-128-autoencoded,KNN,0.7958625730994152,5.0,embeddings/rdf2vec-cbow-oa-128-autoencoded.txt
tc04,50,rdf2vec-sg-128-autoencoded,KNN,0.8006605975723623,10.0,embeddings/rdf2vec-sg-128-autoencoded.txt
tc04,50,rdf2vec-sg-oa-128-autoencoded,KNN,0.8115643274853801,5.0,embeddings/rdf2vec-sg-oa-128-autoencoded.txt
tc04,50,non-rdf2vec-ComplEx-128-autoencoded,KNN,0.7489912280701755,5.0,embeddings/non-rdf2vec-ComplEx-128-autoencoded.txt
tc04,50,non-rdf2vec-DistMult-128-autoencoded,KNN,0.7616228070175438,5.0,embeddings/non-rdf2vec-DistMult-128-autoencoded.txt
tc04,50,non-rdf2vec-RESCAL-128-autoencoded,KNN,0.8810087719298245,5.0,embeddings/non-rdf2vec-RESCAL-128-autoencoded.txt
tc04,50,non-rdf2vec-RotatE-128-autoencoded,KNN,0.6046052631578946,5.0,embeddings/non-rdf2vec-RotatE-128-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L1-128-autoencoded,KNN,0.772266081871345,5.0,embeddings/non-rdf2vec-TransE-L1-128-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L2-128-autoencoded,KNN,0.8177923976608188,5.0,embeddings/non-rdf2vec-TransE-L2-128-autoencoded.txt
tc04,50,non-rdf2vec-TransR-128-autoencoded,KNN,0.7267690058479532,5.0,embeddings/non-rdf2vec-TransR-128-autoencoded.txt
tc04,50,rdf2vec-cbow-256-autoencoded,KNN,0.653874269005848,5.0,embeddings/rdf2vec-cbow-256-autoencoded.txt
tc04,50,rdf2vec-cbow-oa-256-autoencoded,KNN,0.789780701754386,5.0,embeddings/rdf2vec-cbow-oa-256-autoencoded.txt
tc04,50,rdf2vec-sg-256-autoencoded,KNN,0.7664612511671336,10.0,embeddings/rdf2vec-sg-256-autoencoded.txt
tc04,50,rdf2vec-sg-oa-256-autoencoded,KNN,0.7698684210526315,5.0,embeddings/rdf2vec-sg-oa-256-autoencoded.txt
tc04,50,non-rdf2vec-ComplEx-256-autoencoded,KNN,0.8066812865497075,5.0,embeddings/non-rdf2vec-ComplEx-256-autoencoded.txt
tc04,50,non-rdf2vec-DistMult-256-autoencoded,KNN,0.7580701754385964,5.0,embeddings/non-rdf2vec-DistMult-256-autoencoded.txt
tc04,50,non-rdf2vec-RESCAL-256-autoencoded,KNN,0.9137573099415205,5.0,embeddings/non-rdf2vec-RESCAL-256-autoencoded.txt
tc04,50,non-rdf2vec-RotatE-256-autoencoded,KNN,0.6184941520467836,5.0,embeddings/non-rdf2vec-RotatE-256-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L1-256-autoencoded,KNN,0.6870175438596491,5.0,embeddings/non-rdf2vec-TransE-L1-256-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L2-256-autoencoded,KNN,0.8258187134502923,5.0,embeddings/non-rdf2vec-TransE-L2-256-autoencoded.txt
tc04,50,non-rdf2vec-TransR-256-autoencoded,KNN,0.7292690058479533,5.0,embeddings/non-rdf2vec-TransR-256-autoencoded.txt
tc04,50,rdf2vec-cbow-512-autoencoded,KNN,0.6572076023391813,5.0,embeddings/rdf2vec-cbow-512-autoencoded.txt
tc04,50,rdf2vec-cbow-oa-512-autoencoded,KNN,0.7975584795321637,5.0,embeddings/rdf2vec-cbow-oa-512-autoencoded.txt
tc04,50,rdf2vec-sg-512-autoencoded,KNN,0.7911017740429505,10.0,embeddings/rdf2vec-sg-512-autoencoded.txt
